source_id,ra,dec,parallax,pm,pmra,pmdec,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_rvs,teff_gspphot,logg_gspphot
659722752082318976,129.17773145114805,18.895186493805962,5.409086612832165,37.475883,-35.71674268734766,-11.347070193940192,78018.92703526161,13.456867,28621.995933284037,14.196793,71063.77784740417,12.618774,1.5780182,0.7399254,0.8380928,35.693905,"NOT_AVAILABLE",206.4105685959409,31.398282205683014,0,false,4438.901,4.6067
659729039914380032,128.7467336762931,18.785829855972693,5.797803963468161,11.154092,11.151800313625861,-0.22606727090902556,104.24309456436542,20.642248,,,,,,,,,"NOT_AVAILABLE",206.35994020381239,30.978199207992155,0,false,,
659729417871499392,128.77579551443557,18.82347509694967,5.353754383329956,37.16125,-34.9478402784184,-12.63356504000305,3621.902676159457,16.790026,574.7064366438112,18.439926,4728.450052329075,15.561098,2.878828,1.6499004,1.2289276,,"NOT_AVAILABLE",206.33039227397356,31.017346168074447,0,false,3370.1162,4.8308
659732132290823296,128.89095671338507,18.929803609701793,5.471796254439533,38.16803,-35.83432764822964,-13.141516460943269,29746.076062116488,14.503793,8746.87867857279,15.48391,30822.15755964343,13.525738,1.9581718,0.98011684,0.978055,36.252956,"VARIABLE",206.25976244836332,31.157064097051546,0,false,4101.734,4.6731
659734125155723008,129.07907181255558,18.91897963011607,5.531510883283449,38.981243,-36.587598025835035,-13.449346821292455,8121.982704300968,15.913212,1693.0587454554088,17.266863,9920.649572023332,14.756545,2.5103178,1.353651,1.1566668,,"NOT_AVAILABLE",206.34564791367077,31.319513466529337,0,false,3566.334,4.7574
659734537472590336,128.96161429474316,18.895397400301256,5.518486858516587,34.73211,-32.79097108978517,-11.448655978364613,8370.943074024537,15.880431,1386.1986963833497,17.483978,10914.31929029888,14.652904,2.8310747,1.6035471,1.2275276,,"NOT_AVAILABLE",206.3251618931739,31.207276460665586,1,false,,
659735804490628864,129.1242017966808,18.965800538776776,5.802504555319333,38.68705,-36.80759042313608,-11.911721384989281,3571566.080143825,9.305221,2108351.4890600024,9.528685,2127385.779511412,8.92828,0.60040474,0.22346401,0.37694073,34.841286,"NOT_AVAILABLE",206.31216906978085,31.37605373047798,1,false,6511.394,4.148
659738179604773248,128.93569354055603,18.960585387354836,5.742162170087961,40.50897,-38.23718883829075,-13.375122189821942,1908.5099008082184,17.48563,262.6500854026715,19.290098,2580.002476077857,16.218845,3.0712528,1.8044682,1.2667847,,"NOT_AVAILABLE",206.24373275081186,31.207560380474654,0,false,3265.5015,4.9092
659739072957970176,128.89861921861103,18.995669253669277,5.373285599658744,36.995773,-35.009378379909364,-11.959545542689341,24959.913090450907,14.69426,7136.369430050728,15.704849,26387.953563112984,13.694381,2.0104685,1.0105896,0.9998789,34.161926,"NOT_AVAILABLE",206.19082722299643,31.187261990366903,0,false,3959.5427,4.6652
659741233329151744,129.00987470866414,19.07396683175438,5.415559532543599,38.25532,-35.89414920208626,-13.231762218264121,897.8407674500061,18.304369,109.11142502158391,20.243866,1245.495485028695,17.00954,3.2343254,1.939497,1.2948284,,"NOT_AVAILABLE",206.1488577805225,31.313374249406664,0,false,3132.9678,4.9992
659744295638254336,129.36256645258868,18.97661800332726,5.552022901537111,37.82336,-35.776313836446924,-12.274444023489915,7089.407944026699,16.060843,1424.4575325728867,17.454418,8687.342270043906,14.900679,2.5537395,1.3935757,1.1601639,,"NOT_AVAILABLE",206.3941161148759,31.590637472177026,0,false,3509.303,4.7148
659744978536843264,129.4896646684623,18.97306850083381,5.435246499402351,36.42255,-34.21976859870204,-12.47436118066421,1029.5460170933748,18.155752,93.65117496800238,20.40976,1471.3794992260807,16.828585,3.5811749,2.2540073,1.3271675,,"NOT_AVAILABLE",206.44806449692052,31.701765535090022,0,false,3127.6716,4.8461
659750514750888192,129.3791915674148,19.103900099894307,5.511295456033163,38.20176,-35.95286954183504,-12.913773839033475,84675.49783251128,13.367972,32019.08774610897,14.07502,76956.2077566396,12.532287,1.5427332,0.70704746,0.83568573,38.19196,"VARIABLE",206.2608545051081,31.650391743561055,0,false,4444.1724,4.656
659750892708009088,129.3598020128537,19.132080169555913,5.458825031031756,37.95577,-35.94397504960792,-12.193076590350309,42258.58890537136,14.12258,13461.136859848242,15.015838,41913.47278896227,13.192012,1.8238258,0.8932581,0.93056774,35.70683,"NOT_AVAILABLE",206.2222840976923,31.64320766083892,0,false,4058.2102,4.5644
659753126090987776,129.55580340130007,19.141569582367236,5.413109807148226,37.84643,-35.827641867418365,-12.195588089448927,1718.2384421844156,17.599659,242.09170312591843,19.378592,2339.51188708637,16.325083,3.0535088,1.7789326,1.2745762,,"NOT_AVAILABLE",206.28867729279457,31.81981247633262,0,false,,
659754878437638144,129.62860494995078,19.17320371963059,5.411555063073343,18.475859,18.475847725699886,0.0195222124543358,41673.43650093705,14.137718,14445.2757177538,14.939228,39275.66310375248,13.262587,1.6766415,0.80150986,0.8751316,-8.431945,"NOT_AVAILABLE",206.28235881725487,31.895318829996747,0,false,4287.033,4.6821
659755630055476992,129.44729934433602,19.10681807530042,5.382425844330476,37.389538,-35.147705975896685,-12.7521113886141,293313.73561904405,12.019036,139704.5515388481,12.475515,217196.0345089912,11.405766,1.0697498,0.45647907,0.61327076,35.95541,"VARIABLE",206.28436459329248,31.711628795013965,0,true,5131.9434,4.5025
659756493345357056,129.42634551540039,19.13371822703005,5.382581884102439,36.988792,-34.97424684911495,-12.040460970835046,2501775.950426919,9.691746,1453880.0024513933,9.93222,1515864.6426518045,9.296245,0.63597584,0.2404747,0.39550114,34.333702,"NOT_AVAILABLE",206.24656474363067,31.702604785263876,0,true,6390.437,4.103
659758967246506880,129.4874782822385,19.23615948220589,5.374646888233299,37.477013,-35.3850724378661,-12.345972994526711,416400.5425042776,11.638589,210238.46424595534,12.031762,292307.7088111217,11.083295,0.94846725,0.39317322,0.55529404,35.31291,"VARIABLE",206.15775933593957,31.7927430759352,0,true,5395.65,4.5176
659760650873719040,129.2149793271075,19.076343163641273,5.399575410374221,36.748512,-34.32226429595258,-13.131467072131478,87691.39193238284,13.329974,34158.42198946506,14.004798,76365.99558351781,12.540646,1.4641523,0.67482376,0.7893286,37.052345,"VARIABLE",206.2266911356976,31.4954934373922,0,false,4532.5938,4.6509
659760788312669568,129.23647578611204,19.091074308889137,5.448314371111533,34.8237,-32.86565874549922,-11.512542517821556,44506.66145223869,14.066304,14906.786866683984,14.905082,48399.9129578458,13.035784,1.869298,0.83877754,1.0305204,36.83684,"NOT_AVAILABLE",206.2189625802364,31.519706890423006,0,false,4200.6064,4.3894
659763880689114240,129.2642330149485,19.178045390888197,5.7504541395733435,40.394726,-38.129184818416235,-13.337883104964295,103477.18887710322,13.150255,41537.59332181367,13.7924385,88175.81677788858,12.3845215,1.407917,0.6421833,0.7657337,25.51246,"NOT_AVAILABLE",206.13436465127785,31.574969496234555,0,false,4499.0,4.6364
659765220718853504,129.15157293491978,19.185153359437038,5.435832089780047,38.43012,-36.243970470199685,-12.776883128385467,44462.41681219667,14.067384,14494.871866754645,14.935506,43550.15041339427,13.150421,1.7850847,0.8681221,0.9169626,37.702194,"VARIABLE",206.0824991573758,31.47792258394787,0,false,4250.3145,4.6409
